id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1419885,"Casa Pelican B&B and Cooking School, Balcony Room",7645369,Karen,,Algiers Point,29.95371,-90.04773,Private room,99,1,393,2022-08-13,3.79,2,240,57,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1427307,"History, color, & art in Faubourg St. John shotgun",7676497,Mac,,Bayou St. John,29.97509,-90.08519,Entire home/apt,175,3,149,2022-07-01,1.46,1,19,3,"19RSTR-26386, 19OSTR-26389"
1428384,FANTASTIC 2BR FRENCH QUARTER SUITE,2677753,Regina,,Central Business District,29.95332,-90.06791,Entire home/apt,578,2,1,2014-07-08,0.01,2,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1437652,Private Uptown Room on the Mississippi River,7722683,Madison,,Black Pearl,29.94086,-90.13441,Private room,61,30,98,2022-08-16,0.91,1,168,2,"19STR-12755, 19-ostr-0000"
1450713,Newly Renovated Carriage House,7785342,Mamie,,Central City,29.93785,-90.0794,Entire home/apt,399,3,77,2019-11-07,0.71,1,362,0,"20-RSTR-12345, 21OSTR-08615"
1452644,Charming casita  by Mississipi River,7793229,Rashida,,Holy Cross,29.95697,-90.02314,Entire home/apt,90,1,233,2020-12-04,3.03,1,0,0,"19STR-23125, 19-OSTR-00000"
1466244,Charming uptown victorian!,7835894,Mary,,Uptown,29.93099,-90.10839,Private room,100,30,89,2020-01-20,0.82,1,364,0,19STR-20132
1470392,Maison Thombeau - Magazine St. Riverfront Beauty,7872860,Danetta,,East Riverside,29.91899,-90.09143,Entire home/apt,375,90,20,2020-02-26,0.32,1,87,0,17STR-03646
1602821,Amazing Atmosphere Hostel - Private Room for Four,8540704,Auberge NOLA,,Central City,29.93783,-90.07861,Private room,162,1,9,2014-04-08,0.08,4,91,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1604760,Unique Loft style studio in Historical space,249527,Lee,,Bywater,29.96114,-90.04367,Entire home/apt,175,5,127,2022-05-31,1.17,1,61,6,"20STR-00835, 20-OSTR-0083"
1614892,The Laurel Bed and Breakfast in Mid-City,8596036,Laura,,City Park,29.980228,-90.090805,Private room,135,2,27,2022-09-04,0.26,1,258,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1618641,doll house cottage...shotgun style!,8611628,Connie,,Whitney,29.94806,-90.04517,Entire home/apt,175,30,50,2022-06-08,0.46,1,335,3,17STR-06604
1621961,Cottage in Gentilly Terrace,8626766,Jeanne,,Gentilly Terrace,30.0067,-90.05324,Entire home/apt,90,30,0,,,1,0,0,17STR-06952
1633843,Tree House,4880969,Alice,,Bywater,29.96363,-90.04203,Entire home/apt,111,30,34,2022-04-05,0.39,2,136,5,17STR-04144
1661090,HISTORIC BYWATER VACATION HOME,228432,Nathalie,,St. Claude,29.964907,-90.040382,Entire home/apt,125,3,207,2022-07-03,1.90,1,318,31,"22-RSTR-05747, 22-OSTR-05659"
1665262,Irish Channel Loft Style apartment!,4844670,Mia,,St. Thomas Dev,29.92329,-90.07232,Entire home/apt,249,30,78,2022-01-28,0.73,2,180,3,19STR-19863
1695768,The Epicenter,8955981,Brian,,Marigny,29.96504,-90.0603,Private room,98,2,422,2022-09-05,3.96,1,243,44,"17STR-08217, 19-OSTR-0000"
1709299,Spanish Build Apt w/Private Balcony,4798020,April,,Broadmoor,29.94179,-90.09938,Entire home/apt,66,30,14,2022-08-05,0.19,1,262,3,
1718222,Airy & Beautiful apt near Magazine!,4844670,Mia,,St. Thomas Dev,29.92315,-90.07394,Entire home/apt,289,30,23,2021-12-10,0.21,2,180,1,City registration pending
1735922,Huge Space in the Heart of Midcity,4580360,Jarrod,,Mid-City,29.96803,-90.08577,Entire home/apt,170,3,104,2022-05-29,0.98,2,170,18,"19STR-21967, 20-OSTR-01855"
1738168,Upscale Home - Uptown NOLA,9019370,Timothy,,Uptown,29.9206,-90.10499,Entire home/apt,425,30,177,2022-05-09,1.65,2,247,5,17STR-04505
1740021,LARGE I BEDROOM 1BATH IN DUPLEX,9161662,Jack,,Garden District,29.92974,-90.08386,Entire home/apt,122,30,11,2020-03-03,0.12,1,255,0,17STR-10015
1838738,French Quarter/Treme Creole Cottage,9614177,Wayne,,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,216,1,204,2022-08-21,1.89,1,215,36,"19STR-23792, 20-OSTR-20611"
1896200,Luxury & history in the Big Easy,409545,Matt McShee,,Bywater,29.96246,-90.03515,Private room,110,3,177,2022-09-05,1.67,1,164,16,"17STR-08125, 20-OSTR-01046"
1936935,Bayou St. John Creole Shotgun,7607004,Lee,,Bayou St. John,29.97705,-90.0844,Entire home/apt,85,30,45,2022-07-29,0.42,1,193,2,"18STR-16786, 20-OSTR-0472"
1943488,Sweet Creole Cottage in the Marigny,10052765,Joi,,Marigny,29.96741,-90.0514,Entire home/apt,129,2,277,2022-07-06,3.30,2,0,40,"20STR-00960, 20-OSTR-0959"
1953034,Marigny Creole Cottage - Awesome Neighborhood -,2146138,Kathleen,,Marigny,29.96481,-90.05273,Entire home/apt,89,2,232,2022-08-24,2.19,1,241,41,20-ostr-02561
1960306,"14               Studio2 MAGAZINE ST. Hot Tub,Pet$",4981655,Jim And Mikki,,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,56,2,332,2022-08-30,3.11,16,291,47,"20cstr-21594, 20-ostr-02984"
2032979,Balcony Suite on Royal Street Near French QTR #1,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,90,1,21,2022-01-04,0.20,13,317,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2041350,Historic Bywater Home for Rent,2339252,Allison,,Bywater,29.96104,-90.03756,Entire home/apt,300,3,88,2022-07-30,0.83,1,179,10,"19STR-23010, 20-OSTR-0000"
2055430,Bywater Beauty Guesthouse,5421186,Bettina,,Bywater,29.96682,-90.04688,Entire home/apt,109,10,406,2022-07-24,3.90,1,0,39,"20STR-21408, 20-OSTR-00993"
2055943,Cozy Retreat steps from St. Charles Avenue,861540,Haiyan,,Central City,29.93238,-90.08933,Private room,55,2,125,2022-07-30,1.20,1,16,21,"19STR-20770, 20-OSTR-1201"
2065921,Boutique Suite on Royal Street Near French QTR #2,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,80,1,45,2022-07-22,2.03,13,294,29,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2082916,Super Clean! 5-Minute Ferry to French Quarter!,3018143,Angela,,Algiers Point,29.95227,-90.05279,Entire home/apt,91,1,133,2022-08-22,1.26,1,236,61,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2097905,Great Location! Jazz Fest! LARGE GROUPS!,10700570,Collin,,Mid-City,29.97073,-90.10037,Private room,55,30,34,2022-05-09,0.42,1,0,1,
2109038,Studio @ Club Wyndham Avenue Plaza,5146,Jorge,,Central City,29.93567,-90.07968,Entire home/apt,235,2,4,2022-04-03,0.04,5,0,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2123907,1 Bedroom @ Club Wyndham Avenue Plaza,5146,Jorge,,Central City,29.9357,-90.07901,Entire home/apt,190,2,4,2022-03-20,0.05,5,0,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2131627,Wonderful Queen Anne Victorian,9150936,Michael,,Lower Garden District,29.93412,-90.07079,Entire home/apt,89,30,122,2022-02-03,1.17,1,365,1,17STR-07048
2166380,"Historical Charmer, Great Location",11054506,Paul,,Seventh Ward,29.96995,-90.06314,Entire home/apt,175,30,180,2020-03-14,1.71,1,365,0,"Application Submitted to the city, waiting on review"
2170610,The Mazant: Renovated 1880s Bywater Mansion w/Pool,1410898,Jeff,,St. Claude,29.9635,-90.03526,Entire home/apt,2786,3,124,2022-08-21,1.82,1,195,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177238,Balcony Boutique Suite on Royal Street #3,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,90,1,30,2022-06-10,0.31,13,329,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177885,Cozy Suite on Royal Street near French Quarter #4,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,80,1,56,2022-08-01,0.58,13,309,29,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177946,Boutique Suite on Royal Street #5,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,90,1,18,2021-04-24,0.19,13,304,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177994,Royal Street Kitchenette Balcony Suite 6,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,90,1,22,2022-07-04,0.21,13,328,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2180692,Walk / Bike to French Quarter and Jazz Fest 1,3725969,April,,Treme - Lafitte,29.97029,-90.07163,Entire home/apt,95,2,490,2022-08-25,4.68,2,46,55,"22-rstr-11531, 22-ostr-11373"
2185863,Marigny Jewel - Home Away from Home (#137023),4778357,Ronald,,Marigny,29.96623,-90.05149,Entire home/apt,360,3,51,2022-07-03,0.50,2,206,15,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2189294,Funky One Bedroom Loft Home,10948438,Cathy,,Irish Channel,29.92281,-90.08621,Entire home/apt,89,30,36,2022-08-12,0.35,2,235,6,"Long-term host, exempt from registration"
2189313,Irish Channel Gem close to Magazine St and Tchop.,10948438,Cathy,,Irish Channel,29.92103,-90.08649,Entire home/apt,155,30,42,2022-07-24,0.41,2,155,5,"Long-term host, exempt from registration"
2189630,Old World Charm Uptown New Orleans,11167126,Lisa,,Uptown,29.92377,-90.10208,Private room,175,2,11,2018-10-29,0.11,1,0,0,RSTR-20-01056
2203775,Jane Milne Suite - 2 bed 2 bath near FQ,1006034,Gwendolyn,,Treme - Lafitte,29.96876,-90.06839,Entire home/apt,215,30,132,2017-11-14,1.28,4,180,0,
2203814,Watson Suite - Near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.96693,-90.06847,Entire home/apt,180,30,68,2017-10-30,0.66,4,365,0,City resgistration pending
2226543,Historic Authentic MidCity 2 - French Quarter,11362234,Isaac,,Tulane - Gravier,29.96304,-90.07953,Entire home/apt,235,1,195,2022-07-04,1.88,13,359,14,"17STR-06553, 19-OSTR-0341"
2250080,Minutes to Anywhere in New Orleans,11491946,Meg,,Marlyville - Fontainbleau,29.95493,-90.10798,Entire home/apt,120,2,90,2022-06-26,0.87,1,96,13,"21RSTR-02306, 21OSTR-01039"
2255065,Historic Authentic MidCity 1 - French Quarter,11362234,Isaac,,Tulane - Gravier,29.96295,-90.08169,Entire home/apt,249,1,216,2022-08-07,2.08,13,357,14,"17STR-06552, 19-OSTR-0341"
2255182,Treme Central - Huge Balcony,6753577,Jo,,Treme - Lafitte,29.96589,-90.06681,Entire home/apt,150,30,210,2020-03-16,2.03,2,180,0,"17STR-10050, 17-OSTR-00010"
2272725,1903 Queen Anne Beauty,11573383,Nancy,,St. Claude,29.96439,-90.03744,Entire home/apt,210,3,215,2022-08-14,2.06,1,284,36,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2295965,"Historic Creole Cottage, 1 block to French Quarter",6002761,Beverly,,Treme - Lafitte,29.96617,-90.06433,Entire home/apt,2500,120,271,2020-08-13,2.60,1,179,0,"18STR-18519, 20-OSTR-02074"
2297440,The Purple House by Tulane,11734377,Ryan,,Audubon,29.94982,-90.11606,Entire home/apt,81,1,522,2022-08-25,6.93,2,68,84,"17STR-03988, 19-OSTR-0000"
2315660,MARCELIN’S ON NAPOLEON,11800706,Marcelin,,Broadmoor,29.94275,-90.10516,Entire home/apt,206,2,183,2022-09-05,1.80,1,200,33,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2351969,Private Audubon Park Garden Studio near Tulane,12010926,Gisele,,Audubon,29.93283,-90.12878,Entire home/apt,88,2,143,2022-09-04,1.37,1,3,30,"22-RSTR-03426, 22-OSTR-03426"
2359037,Mid City Magic!,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,90,2,213,2022-04-17,2.04,1,249,3,"19STR-19093, 20-OSTR-0264"
2386900,Studio near French Quarter and Casino Sleep 4,6489256,Wayne,,Central Business District,29.95199,-90.06711,Entire home/apt,299,3,14,2019-04-29,0.13,9,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2387100,Like the French Quarter - but better!,12193877,M,,Lower Garden District,29.92983,-90.07568,Entire home/apt,105,30,24,2022-06-04,0.23,2,147,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2387122,Sleep 6 next to the French Quarter!,6489256,Wayne,,Central Business District,29.95036,-90.06879,Entire home/apt,278,3,32,2019-01-02,0.31,9,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2392147,Airy Loft Apartment,12219447,Phoebe,,Black Pearl,29.93833,-90.13355,Entire home/apt,120,30,167,2022-07-01,1.62,1,178,5,RS1C1W
2392262,Lower Garden District Charmer,12220132,Jacob,,St. Thomas Dev,29.92405,-90.07428,Entire home/apt,493,30,17,2017-07-17,0.20,1,363,0,17STR-05861
2426273,Private rm in the St. Roch/Marigny,11918292,Colette,,St. Roch,29.97165,-90.05127,Private room,75,30,101,2019-03-27,1.19,1,0,0,City registration pending
2432541,BYWATER- OWNER OCCUPIED PROPERTY- Monthly Rental,4777319,Meg,,Bywater,29.96277,-90.03329,Entire home/apt,131,2,165,2022-07-03,1.62,1,303,23,"19STR-12345, 10-OSTR-1234"
2454801,Historic Bywater in the Big Easy - Entire House,11551717,Jessica,,St. Claude,29.96951,-90.04341,Entire home/apt,122,2,419,2022-07-03,4.04,1,113,46,"21RSTR-04353, 21OSTR-16028"
2460216,Single Room with 2 beds and couch,1201547,Steph,,Mid-City,29.97409,-90.10041,Private room,150,30,31,2020-02-26,0.30,1,365,0,19STR-21534
2520175,Walk to Tulane -Library Room  2 Twins or King Size,4772370,Laurie,,Audubon,29.93823,-90.11151,Private room,80,1,138,2022-07-04,1.45,3,212,23,"20STR-21678, 20-OSTR-21677"
2520676,"Large House Walk to French Qrtr, Faubourg Marigny",7319703,Donald,,Marigny,29.96565,-90.06189,Entire home/apt,125,30,379,2022-08-08,3.67,5,319,37,"20STR-02083, 20-OSTR-02083"
2539803,Cozy apartment in the Marigny,13004929,Cheryl,,Marigny,29.96459,-90.05195,Entire home/apt,164,2,295,2022-08-22,2.86,1,173,42,"New License Number: 20-RSTR-31055.          Date of Issuance: 12/11/2020.                          Date of Expiration:12/10/2021.                          Operator License Number.   
20-OSTR-01116
Date of Expiration:  10/21/2021.                       Operator: Cheryl P. Radosta"
2550805,Colorful Shotgun in the Marigny,13059899,Asia,,Marigny,29.96282,-90.05681,Entire home/apt,199,1,347,2022-08-21,3.61,6,178,43,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2578286,"Boutique Apartment in Treme, NOLA",13203909,Brandon,,Seventh Ward,29.97197,-90.06565,Entire home/apt,90,1,389,2022-08-09,3.78,6,72,33,"19STR-01538, 19-OSTR-0129"
2637023,Musician-owned charmer near Jazzfest.,10478109,Jeanne,,Bayou St. John,29.97566,-90.08891,Entire home/apt,675,30,3,2020-02-23,0.05,2,0,0,17STR-06349
2664790,Fairgrounds Triangle 1 bed/1 bath Private Entrance,13638657,Jonathan And Maria,,Fairgrounds,29.98414,-90.07457,Entire home/apt,80,1,323,2020-03-17,3.15,1,0,0,"19STR-12676, 19-OSTR-00000"
2670634,Esplanade Guest Quarters,13670905,Chris,,French Quarter,29.96433,-90.06222,Entire home/apt,179,30,169,2019-12-11,1.65,1,131,0,City registration pending
2676200,Urban Oasis on Canal Streetcar. Minutes from FQ.,13701548,Khalil,,Mid-City,29.97858,-90.10403,Entire home/apt,943,2,139,2022-05-22,1.36,2,228,13,"17STR-05830, 19-OSTR-0000"
2686887,Peaceful Neighborhood Retreat,5868377,Odile,,Seventh Ward,29.97221,-90.07214,Entire home/apt,69,2,217,2022-08-08,2.13,2,38,24,"19STR-24959, 19-OSTR-0000"
2695902,"""Delille"" Studio - Steps to French Qtr",13582442,Steve & Melissa,,Seventh Ward,29.96793,-90.06357,Entire home/apt,102,30,188,2022-08-07,1.95,1,257,4,17STR-10111
2701477,Oak St Studio with Balcony near Streetcar!,4983998,September,,Leonidas,29.95165,-90.13512,Entire home/apt,59,3,316,2022-09-03,4.01,4,37,55,"19STR-15641, 20-OSTR-1907"
2707647,"Garden dist 1 BR sleep4, street car",6489256,Wayne,,Lower Garden District,29.93384,-90.07998,Entire home/apt,299,3,4,2017-02-28,0.04,9,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2708004,On Esplanade Avenue-French Quarter,9240904,Steve,,French Quarter,29.96454,-90.06268,Entire home/apt,170,3,379,2022-09-03,3.70,1,191,53,"17str-04094, 20-OSTR-1786"
2716497,JAZZFEST Shotgun,4680678,Joseph,,Bayou St. John,29.97371,-90.08283,Entire home/apt,99,2,168,2022-08-26,1.65,1,45,32,"20-RSTR-32456, 20-OSTR-32454"
2726180,Magazine Street Style,12193877,M,,Lower Garden District,29.93205,-90.07865,Entire home/apt,250,30,2,2016-11-01,0.02,2,0,0,
2748663,A place with Character,401501,Yera,,Lower Garden District,29.93369,-90.07723,Private room,87,30,97,2020-01-15,0.95,1,87,0,City registration pending
2748797,Charming Marigny Triangle Back Home,13902616,Jeremy Scott,,Marigny,29.96579,-90.06158,Entire home/apt,157,2,375,2022-09-05,3.69,2,49,56,"22RSTR-09825, 22-OSTR-09819"
2761805,Sleep 4 next to the French Quarter2,6489256,Wayne,,Central Business District,29.9505,-90.06665,Entire home/apt,249,3,21,2019-05-06,0.21,9,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2811767,The Okra Inn Master II: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.97414,-90.09828,Private room,48,1,138,2021-09-23,1.68,15,0,2,"18STR-16095, 20-OSTR-02677"
2811768,The Okra Inn Iberville: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.9758,-90.09819,Entire home/apt,736,1,128,2022-08-28,1.29,15,199,14,"18STR-16095, 20-OSTR-02677"
2836488,Bywater Art Haven,14509974,Jeff & Melissa,,Bywater,29.96425,-90.04302,Entire home/apt,99,2,157,2020-03-09,1.54,1,352,0,"17STR-06506, 20-OSTR-2122"
2847390,FABULOUS LOCATION Private bath-living room-parking,14518129,Michael,,Marigny,29.96528,-90.05915,Private room,70,4,465,2022-09-06,4.57,1,90,41,"20STR-29940, 20-OSTR-2993"
2866832,New Orleans one bedroom unit,103427,Jacqueline M,,Lower Garden District,29.934,-90.07919,Entire home/apt,332,2,1,2015-01-02,0.01,3,180,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2888828,Hideaway between Frenchman st. and the Quarter,486093,Virginia,,Marigny,29.9626,-90.0586,Entire home/apt,195,4,156,2022-08-04,1.54,2,126,8,"22-RSTR-04939, 21-OSTR-03993"
2896586,Cozy Cottage-Near French Quarter,14803413,Deidra,,Algiers Point,29.95032,-90.05228,Entire home/apt,104,3,45,2022-08-09,0.70,2,128,12,"18STR-09337, 20-OSTR-2203"
2902965,"Creole Cottage, Pool, Porch and Lush Garden",4139221,Nicelle,,Fairgrounds,29.97786,-90.08036,Entire home/apt,499,3,38,2022-05-22,0.38,3,257,9,"19STR-10699, 20-OSTR-21674"
2904492,Apartment at walking distance FQ,14839613,María &,,St. Roch,29.97272,-90.05613,Entire home/apt,71,2,489,2022-08-13,4.87,2,85,50,"17STR-11194, 19-OSTR-00000"
2907553,Storyville Madam's Music Parlor,4139221,Nicelle,,Fairgrounds,29.98042,-90.08171,Entire home/apt,126,2,112,2022-04-09,1.20,3,193,16,"19STR-10699, 20-OSTR-21674"
2918872,Large Bywater Bar House,12055406,Graham,,Bywater,29.96609,-90.04785,Entire home/apt,543,2,124,2022-09-03,1.38,4,139,12,"22CSTR-14961, 22OSTR14963"
2926851,Cozy Private Bedroom Near City Park,6522124,Leonardo,,Lakeview,30.00359,-90.10402,Private room,76,2,95,2022-06-04,0.99,2,0,15,"22-RSTR-02464, 22-OSTR-02813"
2939429,Entire house - 1 block from St. Charles,14972186,Amelia,,Central City,29.93036,-90.08883,Entire home/apt,115,30,89,2022-06-18,0.88,1,175,4,City registration pending
2976398,The Vivien House - Beautiful Historic Home,15181286,Chita,,Marigny,29.96829,-90.05575,Entire home/apt,365,30,41,2022-07-31,0.41,1,259,1,17STR-10045
3030123,B&B on world famous Frenchmen St.,15433610,Emily,,Marigny,29.96428,-90.05711,Private room,178,2,0,,,1,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
3038967,"Uptown Gem, Amazing Location!",15474674,Anne,,Audubon,29.92264,-90.1257,Entire home/apt,900,30,0,,,1,365,0,17STR-09236
3057022,Best Block in the Bywater,4575123,Daniel,,Bywater,29.96222,-90.04297,Entire home/apt,156,1,414,2022-09-05,4.12,3,45,62,"17STR-11942, 20-OSTR-0972"
3057920,Best Block in the Bywater,4575123,Daniel,,Bywater,29.9638,-90.04256,Entire home/apt,128,1,210,2022-08-26,2.21,3,61,50,"19STR-15811, 20-OSTR-0972"
3074691,RARE FIND BEAUTIFUL UPTOWN TOWNHOME,15535657,Liz,,West Riverside,29.9206,-90.12173,Entire home/apt,495,30,27,2019-11-30,0.28,2,266,0,"19STR-10000, 19-OSTR-0000"
3145166,Down the block from Tulane - Uptown,15967427,Liana,,Audubon,29.94149,-90.12396,Entire home/apt,129,2,115,2019-04-21,1.15,1,87,0,"21-RSTR-13536, 21-OSTR-16166"
3167890,Guest House Near Audubon Park,12212206,Natalie,,Audubon,29.93357,-90.13059,Entire home/apt,106,2,180,2022-09-06,1.81,1,223,45,"21-RSTR-03123, 20-OSTR-01667"
3171746,Beautiful 1 bdrm condo-Marigny,255794,Kirk,,Marigny,29.96474,-90.05183,Entire home/apt,49,30,164,2021-12-29,1.63,1,106,1,17STR-07981
3181963,"Camelback Guesthouse Apt 3, 2 bedroom",16133905,Corinna,,Central City,29.93317,-90.08628,Entire home/apt,225,30,41,2022-07-08,0.41,3,179,1,"20STR-00557, 20-OSTR-0558"
3184534,"Camelback Guesthouse Apt 2, 1 bedroom",16133905,Corinna,,Central City,29.93172,-90.08612,Entire home/apt,160,30,29,2022-07-23,0.30,3,144,2,17STR-10754
3189828,Walk to French Quarter /Jazz Fest 2,3725969,April,,Treme - Lafitte,29.97014,-90.0714,Entire home/apt,96,2,498,2022-08-16,5.05,2,46,65,"22-RSTR-14397, 22-ostr-11373"
